id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,vs
YP_003043291.1,0.867566344796905,0.743277520163202,1.00108133166155,0.742474658806735,0.457799799968468,NA,polB,ECB_00062,b0060,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043292.1,0.306544595564329,-0.572178279075324,0.951639934471208,-0.60125501079698,0.547670149599327,NA,araD,ECB_00063,b0061,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043293.1,0.390846386875554,-0.367447306003144,0.839436280661163,-0.437731027915225,0.66158127437767,NA,araA,ECB_00064,b0062,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043294.1,0.957906741261226,0.636660872121158,1.06648815838461,0.596969471358686,0.550527763145593,NA,araB,ECB_00065,b0063,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043296.1,0.0750437552034491,0.806641594913106,0.6743534173466,1.19617039695153,0.231630070539237,NA,yabI,ECB_00067,b0065,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043297.1,0.554674324152534,-0.518228199976344,0.925478501628192,-0.559957037429423,0.575508742458094,NA,thiQ,ECB_00068,b0066,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043298.1,0.194994217273149,-0.211435730282663,0.692253594222987,-0.305431032857239,0.760037889454149,NA,thiP,ECB_00069,b0067,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043299.1,0.623255131014941,-0.935654399210526,1.03881270447871,-0.900695953348062,0.367750000848922,NA,tbpA,ECB_00070,b0068,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043300.1,0.375625695260475,-0.359215387774869,0.833566303756359,-0.430937990362748,0.66651345917054,NA,yabN,ECB_00071,b0069,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043301.1,0.278903744787564,-0.446061588737951,0.891392627938796,-0.500409779884985,0.616786568439138,NA,setA,ECB_00072,b0070,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043302.1,142.892553820111,-0.281250080573884,0.497786369534338,-0.565001570527098,0.572072695945764,0.762568813288277,leuD,ECB_00073,b0071,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043303.1,220.814106357422,-0.410529884249492,0.4815206160424,-0.852569693949186,0.393897974801376,0.634613403846662,leuC,ECB_00074,b0072,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043304.1,169.635821181556,-0.95480809965008,0.533136523284792,-1.79092607230745,0.0733051591576735,0.328638595167954,leuB,ECB_00075,b0073,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043305.1,236.559374036121,-0.940192086024482,0.507461621009132,-1.85273535396594,0.0639203000427427,0.320697412542196,leuA,ECB_00076,b0074,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043307.1,0.459915097799491,-0.644185570984018,0.975202235544422,-0.660566134392003,0.50889059315874,NA,leuO,ECB_00078,b0076,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043308.1,79.6998621053756,-0.748885772700075,0.536549954105898,-1.39574286973524,0.162791939757347,0.432675114833683,ilvI,ECB_00079,b0077,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043309.1,20.4136023848596,0.0664673361824718,0.490379006083878,0.135542784984361,0.892182738829136,0.950447734017977,ilvH,ECB_00080,b0078,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043310.1,12.9765439664423,-1.70433740665591,0.72486103356905,-2.35126090067794,0.0187099098725285,0.224617525618191,fruR,ECB_00081,b0080,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043311.1,4.44528980843165,-0.902556105814398,0.789672361517825,-1.1429501015834,0.253059309039097,NA,yabB,ECB_00082,b0081,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043312.1,29.1219302932024,-0.762162521762427,0.499397082581547,-1.52616534686698,0.126968691195327,0.399262992794944,mraW,ECB_00083,b0082,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043313.1,3.5637050788611,-0.981487322351527,0.966125649912722,-1.01590028423342,0.309676873507411,NA,ftsL,ECB_00084,b0083,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043314.1,9.07672171241608,0.171756787753873,0.695553977515207,0.246935239113226,0.804958343764897,0.91028651526273,ftsI,ECB_00085,b0084,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043315.1,22.1760452357586,0.220884828654087,1.0562252158551,0.20912663827597,0.834349380099082,0.927449694232795,murE,ECB_00086,b0085,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043316.1,16.387114276451,-1.12294289389829,0.627022476507223,-1.79091330210929,0.0733072087197965,0.328638595167954,murF,ECB_00087,b0086,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043318.1,25.8758665308308,0.04736027751087,0.432564927498603,0.109487095462734,0.91281615656498,0.961063121179193,murD,ECB_00089,b0088,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043319.1,0.462995465162386,0.167607823237263,0.990981675741807,0.169133120561285,0.865691933758741,NA,ftsW,ECB_00090,b0089,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043320.1,20.9058850436108,-0.347361163066473,0.490928878826933,-0.707559033594617,0.479219140591365,0.68874557100411,murG,ECB_00091,b0090,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043321.1,40.9435365543989,-0.755099890944353,0.566329438877515,-1.33332269013065,0.18242593066144,0.455390871719557,murC,ECB_00092,b0091,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043322.1,27.4477692018067,-0.340830146103359,0.481071857611961,-0.708480740892303,0.478646767945559,0.68874557100411,ddl,ECB_00093,b0092,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043323.1,3.29175276336851,0.162130732248631,0.832811765507701,0.194678724489191,0.845644468624769,NA,ftsQ,ECB_00094,b0093,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043324.1,33.4680344396017,-0.782270561584588,0.530445492106587,-1.47474259509288,0.140281759719233,0.416374040317751,ftsA,ECB_00095,b0094,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043325.1,172.458945859933,-0.447458334445166,0.516389307810157,-0.866513554168452,0.386208596667758,0.628431694079082,ftsZ,ECB_00096,b0095,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043326.1,8.68013888500946,-0.423339331669852,0.686278391564988,-0.616862394143679,0.537325493111755,0.73271658151603,lpxC,ECB_00097,b0096,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043327.1,0.155249605414332,-0.205923468251753,0.708233992210248,-0.290756262078172,0.771237738568477,NA,yacA,ECB_00098,b0097,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043328.1,211.698966246243,-0.463658104803338,0.433695009719869,-1.06908794063096,0.285030045087033,0.543807322863418,secA,ECB_00099,b0098,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043329.1,1.33777190405447,0.733616625131814,1.03543949392155,0.708507478648865,0.478630169594354,NA,mutT,ECB_00100,b0099,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043330.1,13.0501759051103,-0.755866505198312,0.621950883252527,-1.21531543012764,0.224245809054795,0.49516206567937,yacG,ECB_00101,b0101,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043331.1,21.8537656753949,-1.29198974726086,0.616774572700743,-2.09475196359584,0.0361930473074102,0.269896724206687,yacF,ECB_00102,b0102,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043332.1,2.81032305813377,-1.28512213533465,1.00245426709993,-1.2819758242463,0.199851127091022,NA,coaE,ECB_00103,b0103,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043333.1,20.2438210458481,-0.188214357749931,0.490584088404247,-0.383653612497192,0.701235198110567,0.840987891928118,guaC,ECB_00104,b0104,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043334.1,0.0892884733618082,-0.126734363637564,0.674163365887427,-0.18798761553995,0.850886359471416,NA,hofC,ECB_00105,b0106,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043335.1,0.499171713573482,-0.651518564208291,0.977104117515664,-0.66678519978486,0.504909347749738,NA,hofB,ECB_00106,b0107,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043336.1,0.0305307536152185,-0.0297347967266646,0.673286943760914,-0.0441636318693022,0.96477397131715,NA,ppdD,ECB_00107,b0108,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043337.1,18.7158539085882,-0.604905941117282,0.650522841567566,-0.929876558461252,0.352435001385214,0.596533951760966,nadC,ECB_00108,b0109,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043338.1,1.69811994963141,-0.599130462407575,1.0499067772037,-0.570651104856457,0.568236169086655,NA,ampD,ECB_00109,b0110,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043339.1,1.41019500433411,1.35599813494179,1.05781764781739,1.28188269286265,0.199883800075026,NA,ampE,ECB_00110,b0111,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043340.1,5.1489468515287,0.198172510718541,0.865530372885318,0.228960781651043,0.818899398156455,NA,aroP,ECB_00111,b0112,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043341.1,6.93594624359797,-0.807598421803693,0.702725687452622,-1.14923708670909,0.250458232158928,0.521355979137171,pdhR,ECB_00112,b0113,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043342.1,373.717440422272,-0.31483074251077,0.424635150713569,-0.741414699140474,0.458442034665554,0.676894631536871,aceE,ECB_00113,b0114,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043343.1,200.339206777349,-0.1342675721615,0.43188966621889,-0.310883965659531,0.755888834457373,0.879518219598937,aceF,ECB_00114,b0115,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043344.1,265.427411779542,-0.207664495103207,0.451781402208331,-0.459657024587846,0.645762421007694,0.804122098678474,lpdA,ECB_00115,b0116,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043345.1,0.676752511150049,-0.635266305866085,0.970588140140764,-0.65451686414997,0.512778865823014,NA,yacH,ECB_00116,b0117,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043346.1,274.83135404325,-0.048257508718831,0.367506025075007,-0.131310796085538,0.895529451700172,0.952740970823777,acnB,ECB_00117,b0118,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043347.1,0.819480796220524,-1.09856623377137,1.05610305929869,-1.04020741545894,0.298243547075646,NA,yacL,ECB_00118,b0119,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043348.1,70.478258788048,-1.0903494483328,0.497027139671509,-2.1937422754287,0.0282539427731139,0.253761024854389,speD,ECB_00119,b0120,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043349.1,24.3160112350907,-0.563313516528247,0.590963530967106,-0.953211978421731,0.340482678495588,0.586452226756055,speE,ECB_00120,b0121,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043350.1,1.41136358383324,-1.56168121952621,1.07005364596444,-1.45944198724604,0.144443496775079,NA,yacC,ECB_00121,b0122,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043351.1,29.1036862901344,-0.541045093043361,0.708900486009507,-0.763217269167036,0.445333831436492,0.671862023149852,cueO,ECB_00122,b0123,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043352.1,47.3413126905433,-0.799101671053984,0.495838967499011,-1.61161530947158,0.107045677140596,0.363721032633065,gcd,ECB_00123,b0124,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043353.1,43.5204068412981,-0.556904260221626,0.462104886093896,-1.20514687678171,0.228146606009316,0.498060486021327,hpt,ECB_00124,b0125,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043354.1,71.5671427425701,-0.290472553140182,0.44751390705292,-0.649080505794947,0.516286341480729,0.716854185810486,yadF,ECB_00125,b0126,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043355.1,12.2712655420098,-0.666462110969006,0.585909744670746,-1.13748255090641,0.255336614954192,0.521355979137171,yadG,ECB_00126,b0127,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043358.1,0.394596009513993,-0.299454557180972,0.784572912319937,-0.381678429727458,0.702699901565963,NA,yadE,ECB_00129,b0130,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043359.1,43.985784656561,-0.713315331742255,0.544366264861662,-1.31035917871128,0.190074356343593,0.458630713283553,panD,ECB_00130,b0131,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043361.1,54.8362270603801,-0.569738421838438,0.484801242288292,-1.17520000392169,0.239914708679245,0.51410294716981,panC,ECB_00132,b0133,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043362.1,28.3959817190978,-1.46361495728189,0.580223711402396,-2.5225011121044,0.011652358171722,0.18794918325347,panB,ECB_00133,b0134,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043363.1,0.340900422078464,-0.344401827589273,0.822689490388175,-0.418629181013084,0.67548715973194,NA,yadC,ECB_00134,b0135,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043366.1,0.557116591289437,0.951846347163145,0.909839420044431,1.04616960552958,0.295482733199455,NA,yadM,ECB_00137,b0138,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043367.1,0.890047639997314,-0.961702249561131,1.04101453054259,-0.923812513029838,0.355583939139035,NA,htrE,ECB_00138,b0139,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043370.1,4.22249291892586,-1.74487528730664,0.965754340315893,-1.80674858446497,0.0708014886743622,NA,folK,ECB_00141,b0142,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043371.1,46.7652195975809,-0.429411207188514,0.405992411818542,-1.05768284009318,0.290200061085019,0.548856637269492,pcnB,ECB_00142,b0143,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043372.1,0.938070694265462,-1.13826625099365,1.0587079793047,-1.07514656850059,0.282309112940773,NA,yadB,ECB_00143,b0144,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043373.1,83.9827935875313,-0.953066477927889,0.555056593171912,-1.71706180892568,0.0859678792623465,0.336303393218552,dksA,ECB_00144,b0145,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043374.1,6.52949187126933,-1.29863727850292,0.854451878029058,-1.519848351786,0.128549093666224,NA,sfsA,ECB_00145,b0146,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043375.1,0.940580588734366,0.304925826574565,1.07005555214345,0.284962613355692,0.775672785094745,NA,ligT,ECB_00146,b0147,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043376.1,3.53651902617078,0.238112062395468,0.901744456055749,0.264057140353238,0.791735889083015,NA,hrpB,ECB_00147,b0148,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043377.1,36.701496603131,-0.565255915550725,0.375101194871684,-1.50694245520623,0.131825407911855,0.409955332843514,mrcB,ECB_00148,b0149,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043378.1,97.0547258590752,-1.22733707928992,0.63235062280593,-1.94091226453428,0.052268920127853,0.294070292257983,fhuA,ECB_00149,b0150,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043379.1,9.46910735930989,-3.05108598134992,1.00690851986485,-3.03015211526808,0.00244430596866372,0.106765657210365,fhuC,ECB_00150,b0151,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043380.1,0.867765472799452,-0.977940613758994,1.0432698531672,-0.937380305574945,0.348562967840985,NA,fhuD,ECB_00151,b0152,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043381.1,0.486086616748289,-0.325623081949816,0.806710488738211,-0.403643049762658,0.686475223909143,NA,fhuB,ECB_00152,b0153,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043382.1,78.7418827500985,0.103847324651576,0.463660654498939,0.223972691329178,0.822778552619273,0.918499581837598,hemL,ECB_00153,b0154,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043383.1,0.244246028921748,-0.225776460056259,0.709320866760972,-0.31829947578906,0.750257781911893,NA,yadQ,ECB_00154,b0155,-1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
YP_003043384.1,11.0864055974295,0.590170561684372,0.683649717251591,0.863264544388281,0.387992033432792,0.629901287146149,yadR,ECB_00155,b0156,1,protein_wo_NA,Exp,Mg_mM_Levels,baseMglowMg
