"","ID","MF_Name","padj_gene","log2","signChange","score_gene","FDR_GoMF","numGenesInCat","abs_score","rank","numSigP","numSigN","MF_Name_long","MF_Name_short","pick_data","growthPhase","test_for","vs","df_category"
"11","rplE","GO:0000049~tRNA binding",1.76822056456461e-08,-2.59282802951813,-1,-7.75246356285307,6.89564538802756e-09,17,7.75246356285307,-11,0,13,"tRNA binding
 padj:0.00000 N( -13/ +0/ 17)","tRNA binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"12","rpsI","GO:0000049~tRNA binding",7.08030145306278e-09,-2.38484943421648,-1,-8.14994825126296,6.89564538802756e-09,17,8.14994825126296,-12,0,13,"tRNA binding
 padj:0.00000 N( -13/ +0/ 17)","tRNA binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"13","rnpA","GO:0000049~tRNA binding",7.70122198290114e-11,-3.99187605996921,-1,-10.113440358162,6.89564538802756e-09,17,10.113440358162,-13,0,13,"tRNA binding
 padj:0.00000 N( -13/ +0/ 17)","tRNA binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"14","ilvB","GO:0000166~nucleotide binding",0.00041086262392657,1.13725683094238,1,3.38630336460511,3.35616090474389e-10,578,3.38630336460511,3,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"15","prpR","GO:0000166~nucleotide binding",0.017023361984326,1.10911482482327,1,1.76895466592869,3.35616090474389e-10,578,1.76895466592869,2,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"16","fadE","GO:0000166~nucleotide binding",0.0252713619356707,1.23928334791635,1,1.59737135225468,3.35616090474389e-10,578,1.59737135225468,1,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"17","ygcQ","GO:0000166~nucleotide binding",0.0314146477970763,-1.21694111113709,-1,-1.50286780498015,3.35616090474389e-10,578,1.50286780498015,-1,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"18","nohB","GO:0000166~nucleotide binding",0.030351477949589,-1.29450152363736,-1,-1.51782015632766,3.35616090474389e-10,578,1.51782015632766,-2,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"19","proV","GO:0000166~nucleotide binding",0.0302076654992565,-1.22634698473776,-1,-1.51988283646013,3.35616090474389e-10,578,1.51988283646013,-3,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"20","yedZ","GO:0000166~nucleotide binding",0.0261943843996755,-1.56138091148837,-1,-1.58179180355181,3.35616090474389e-10,578,1.58179180355181,-4,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"21","rtcA","GO:0000166~nucleotide binding",0.0213650075237446,-1.0436472181592,-1,-1.67029694990879,3.35616090474389e-10,578,1.67029694990879,-5,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"22","copA","GO:0000166~nucleotide binding",0.0192647661172177,-1.36152423876478,-1,-1.71523625914609,3.35616090474389e-10,578,1.71523625914609,-6,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"23","gspE","GO:0000166~nucleotide binding",0.0139654589203037,-2.1876879645647,-1,-1.85494478833528,3.35616090474389e-10,578,1.85494478833528,-7,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"24","nikE","GO:0000166~nucleotide binding",0.0130265759932236,-1.76792659782871,-1,-1.88516972263452,3.35616090474389e-10,578,1.88516972263452,-8,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"25","nirB","GO:0000166~nucleotide binding",0.00927568756783687,-1.27530270992159,-1,-2.03265388809028,3.35616090474389e-10,578,2.03265388809028,-9,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"26","ybhA","GO:0000166~nucleotide binding",0.00789891040949221,-1.35943440458605,-1,-2.10243281197295,3.35616090474389e-10,578,2.10243281197295,-10,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"27","hycE","GO:0000166~nucleotide binding",0.00595252211739378,-1.71746901827895,-1,-2.22529898224073,3.35616090474389e-10,578,2.22529898224073,-11,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"28","thiD","GO:0000166~nucleotide binding",0.00570984149925495,-1.02197879778575,-1,-2.2433759472628,3.35616090474389e-10,578,2.2433759472628,-12,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"29","leuB","GO:0000166~nucleotide binding",0.00554685452301808,-1.15322588889184,-1,-2.25595322418408,3.35616090474389e-10,578,2.25595322418408,-13,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"30","metN","GO:0000166~nucleotide binding",0.00500429716844983,-1.02267027263151,-1,-2.30065690865369,3.35616090474389e-10,578,2.30065690865369,-14,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"31","nrdE","GO:0000166~nucleotide binding",0.00434023047207501,-1.66106375984589,-1,-2.36248720825412,3.35616090474389e-10,578,2.36248720825412,-15,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"32","secA","GO:0000166~nucleotide binding",0.0031601252277711,-1.01578904667656,-1,-2.50029570704857,3.35616090474389e-10,578,2.50029570704857,-16,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"33","yadB","GO:0000166~nucleotide binding",0.00305203875833931,-1.62773846116437,-1,-2.51540995550549,3.35616090474389e-10,578,2.51540995550549,-17,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"34","sapF","GO:0000166~nucleotide binding",0.00254373452310782,-1.11185872621071,-1,-2.59452821580882,3.35616090474389e-10,578,2.59452821580882,-18,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"35","yjeA","GO:0000166~nucleotide binding",0.00178236407127593,-1.15965228162487,-1,-2.74900358088466,3.35616090474389e-10,578,2.74900358088466,-19,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"36","nemA","GO:0000166~nucleotide binding",0.00146430893864863,-1.16345414997767,-1,-2.83436728653188,3.35616090474389e-10,578,2.83436728653188,-20,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"37","aroK","GO:0000166~nucleotide binding",0.00144343830707147,-1.07362190612622,-1,-2.84060177324567,3.35616090474389e-10,578,2.84060177324567,-21,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"38","asnA","GO:0000166~nucleotide binding",0.00113722526396083,-1.49290441137954,-1,-2.94415350083096,3.35616090474389e-10,578,2.94415350083096,-22,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"39","cheA","GO:0000166~nucleotide binding",0.00111541992521503,-2.0610451307021,-1,-2.95256160179026,3.35616090474389e-10,578,2.95256160179026,-23,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"40","prfC","GO:0000166~nucleotide binding",0.00102026465562271,-1.47660799594583,-1,-2.99128715807358,3.35616090474389e-10,578,2.99128715807358,-24,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"41","cysC","GO:0000166~nucleotide binding",0.000905126857895662,-1.34486732879352,-1,-3.04329054806212,3.35616090474389e-10,578,3.04329054806212,-25,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"42","hisG","GO:0000166~nucleotide binding",0.000736616866240313,-1.17169010529137,-1,-3.13275834137136,3.35616090474389e-10,578,3.13275834137136,-26,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"43","carB","GO:0000166~nucleotide binding",0.000723133391982935,-1.54244767276059,-1,-3.1407815836755,3.35616090474389e-10,578,3.1407815836755,-27,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"44","infB","GO:0000166~nucleotide binding",0.000690900524191609,-1.28322178498789,-1,-3.16058447781338,3.35616090474389e-10,578,3.16058447781338,-28,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"45","cydC","GO:0000166~nucleotide binding",0.000668763360869217,-1.08509534403759,-1,-3.17472752834446,3.35616090474389e-10,578,3.17472752834446,-29,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"46","dgkA","GO:0000166~nucleotide binding",0.000590952864012671,-1.4950958450045,-1,-3.2284471582314,3.35616090474389e-10,578,3.2284471582314,-30,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"47","yfhA","GO:0000166~nucleotide binding",0.000515071643483816,-1.38827202216357,-1,-3.28813235890896,3.35616090474389e-10,578,3.28813235890896,-31,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"48","thrA","GO:0000166~nucleotide binding",0.000479086364200417,-1.40154632884151,-1,-3.31958618989491,3.35616090474389e-10,578,3.31958618989491,-32,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"49","cysN","GO:0000166~nucleotide binding",0.000409264751818004,-1.6095346603768,-1,-3.38799565762722,3.35616090474389e-10,578,3.38799565762722,-33,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"50","yjjG","GO:0000166~nucleotide binding",0.000302666501579411,-1.49358006903656,-1,-3.5190356430813,3.35616090474389e-10,578,3.5190356430813,-34,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"51","yedV","GO:0000166~nucleotide binding",0.000297011440928162,-2.05853150891617,-1,-3.52722682126774,3.35616090474389e-10,578,3.52722682126774,-35,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"52","feoB","GO:0000166~nucleotide binding",0.00029323237898746,-1.38358776836254,-1,-3.53278807618922,3.35616090474389e-10,578,3.53278807618922,-36,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"53","gyrA","GO:0000166~nucleotide binding",0.000281102519011384,-1.14727732909402,-1,-3.55113526258238,3.35616090474389e-10,578,3.55113526258238,-37,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"54","pntB","GO:0000166~nucleotide binding",0.000263756109609129,-1.02892954237245,-1,-3.57879747164193,3.35616090474389e-10,578,3.57879747164193,-38,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"55","purA","GO:0000166~nucleotide binding",0.000241539167136009,-1.00085657243981,-1,-3.61701243554676,3.35616090474389e-10,578,3.61701243554676,-39,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"56","glyS","GO:0000166~nucleotide binding",0.000240947370430413,-1.16032885289241,-1,-3.61807780899254,3.35616090474389e-10,578,3.61807780899254,-40,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"57","rbsK","GO:0000166~nucleotide binding",0.000239977566842584,-1.01581185683698,-1,-3.6198293543377,3.35616090474389e-10,578,3.6198293543377,-41,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"58","cysI","GO:0000166~nucleotide binding",0.000214445598689187,-1.56584750055386,-1,-3.66868286285281,3.35616090474389e-10,578,3.66868286285281,-42,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"59","pdxA","GO:0000166~nucleotide binding",0.000168668043464187,-1.15610523817833,-1,-3.77296719282181,3.35616090474389e-10,578,3.77296719282181,-43,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"60","udk","GO:0000166~nucleotide binding",0.00016261602425126,-1.6179591057295,-1,-3.7888366610728,3.35616090474389e-10,578,3.7888366610728,-44,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"61","pdxB","GO:0000166~nucleotide binding",0.000135910159129976,-1.07774774033245,-1,-3.86674807903507,3.35616090474389e-10,578,3.86674807903507,-45,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"62","selB","GO:0000166~nucleotide binding",0.000132924850623996,-1.0696777695673,-1,-3.8763938190575,3.35616090474389e-10,578,3.8763938190575,-46,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"63","yhbG","GO:0000166~nucleotide binding",0.000127756627934497,-1.20065464935064,-1,-3.89361655968084,3.35616090474389e-10,578,3.89361655968084,-47,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"64","recQ","GO:0000166~nucleotide binding",0.000125230808813432,-1.47757611789445,-1,-3.90228881448284,3.35616090474389e-10,578,3.90228881448284,-48,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"65","metG","GO:0000166~nucleotide binding",0.000122239420709517,-1.10758472342497,-1,-3.91278871687748,3.35616090474389e-10,578,3.91278871687748,-49,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"66","mfd","GO:0000166~nucleotide binding",0.000113227603937427,-1.01281146434234,-1,-3.94604768289802,3.35616090474389e-10,578,3.94604768289802,-50,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"67","cysS","GO:0000166~nucleotide binding",0.000110490156111688,-1.07697070957062,-1,-3.95667641280974,3.35616090474389e-10,578,3.95667641280974,-51,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"68","atpD","GO:0000166~nucleotide binding",9.93674206962129e-05,-1.50901541293977,-1,-4.00275598311881,3.35616090474389e-10,578,4.00275598311881,-52,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"69","glyQ","GO:0000166~nucleotide binding",8.57415036393939e-05,-1.27990939877148,-1,-4.06680890458366,3.35616090474389e-10,578,4.06680890458366,-53,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"70","fusA","GO:0000166~nucleotide binding",7.99355620992526e-05,-1.72316844092384,-1,-4.09725996677527,3.35616090474389e-10,578,4.09725996677527,-54,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"71","ndh","GO:0000166~nucleotide binding",7.57501496516837e-05,-1.65851300806587,-1,-4.12061650483442,3.35616090474389e-10,578,4.12061650483442,-55,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"72","sfcA","GO:0000166~nucleotide binding",7.13363125656463e-05,-1.30329239951166,-1,-4.1466893434667,3.35616090474389e-10,578,4.1466893434667,-56,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"73","atpG","GO:0000166~nucleotide binding",7.05000886713559e-05,-1.66033241801303,-1,-4.15181033677518,3.35616090474389e-10,578,4.15181033677518,-57,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"74","thiM","GO:0000166~nucleotide binding",6.31817966450248e-05,-1.16449652668049,-1,-4.19940802860615,3.35616090474389e-10,578,4.19940802860615,-58,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"75","ftsE","GO:0000166~nucleotide binding",6.30461958272721e-05,-1.13224878086323,-1,-4.20034111339014,3.35616090474389e-10,578,4.20034111339014,-59,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"76","priA","GO:0000166~nucleotide binding",6.30461958272721e-05,-1.44534635099467,-1,-4.20034111339014,3.35616090474389e-10,578,4.20034111339014,-60,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"77","lepA","GO:0000166~nucleotide binding",6.20106387661767e-05,-1.27201189479108,-1,-4.20753379500046,3.35616090474389e-10,578,4.20753379500046,-61,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"78","yeaP","GO:0000166~nucleotide binding",6.0516468634343e-05,-1.56794937439915,-1,-4.218126422641,3.35616090474389e-10,578,4.218126422641,-62,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"79","mreB","GO:0000166~nucleotide binding",5.51017193291125e-05,-1.49132249653662,-1,-4.2588348497236,3.35616090474389e-10,578,4.2588348497236,-63,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"80","murC","GO:0000166~nucleotide binding",5.19944073066351e-05,-1.12360458990018,-1,-4.2840433680285,3.35616090474389e-10,578,4.2840433680285,-64,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"81","fhuC","GO:0000166~nucleotide binding",5.1653914619283e-05,-2.17929327077443,-1,-4.28689675965975,3.35616090474389e-10,578,4.28689675965975,-65,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"82","rimK","GO:0000166~nucleotide binding",5.01806969927412e-05,-1.31341961571777,-1,-4.2994633107775,3.35616090474389e-10,578,4.2994633107775,-66,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"83","ynjD","GO:0000166~nucleotide binding",4.66510198413381e-05,-2.26586610315437,-1,-4.33113885767045,3.35616090474389e-10,578,4.33113885767045,-67,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"84","fldA","GO:0000166~nucleotide binding",4.17731211358937e-05,-1.00140238820691,-1,-4.37910307461623,3.35616090474389e-10,578,4.37910307461623,-68,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"85","folE","GO:0000166~nucleotide binding",4.1640269552889e-05,-1.54767110957709,-1,-4.38048646780335,3.35616090474389e-10,578,4.38048646780335,-69,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"86","pdxH","GO:0000166~nucleotide binding",3.73114421087732e-05,-1.22230750605872,-1,-4.42815796490238,3.35616090474389e-10,578,4.42815796490238,-70,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"87","yohI","GO:0000166~nucleotide binding",3.51617604128533e-05,-2.64744251455123,-1,-4.45392938961507,3.35616090474389e-10,578,4.45392938961507,-71,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"88","ribF","GO:0000166~nucleotide binding",3.43455722415591e-05,-1.05982874738665,-1,-4.46412924332071,3.35616090474389e-10,578,4.46412924332071,-72,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"89","usg","GO:0000166~nucleotide binding",2.83035863084165e-05,-1.30475230848021,-1,-4.54815853213379,3.35616090474389e-10,578,4.54815853213379,-73,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"90","yrbF","GO:0000166~nucleotide binding",2.69427502784188e-05,-1.10894062250701,-1,-4.56955807417443,3.35616090474389e-10,578,4.56955807417443,-74,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
"91","btuD","GO:0000166~nucleotide binding",2.42570467188091e-05,-1.18235859702487,-1,-4.61516207534904,3.35616090474389e-10,578,4.61516207534904,-75,3,194,"nucleotide binding
 padj:0.00000 N( -194/ +3/ 578)","nucleotide binding","mrna","Exp","Mg_mM_Levels","baseMglowMg","MF"
