"","ID","MF_Name","padj_gene","log2","signChange","score_gene","FDR_GoMF","numGenesInCat","abs_score","rank","numSigP","numSigN","MF_Name_long","MF_Name_short","pick_data","growthPhase","test_for","vs","df_category"
"48","nuoM","GO:0003954~NADH dehydrogenase activity",0.0183377707749061,2.90274096986068,1,1.73665346032361,0.0406098414205982,25,1.73665346032361,2,5,1,"NADH dehydrogenase activity
 padj:0.04061 N( -1/ +5/ 25)","NADH dehydrogenase activity","mrna","Sta","carbonSource","glucoselactate","MF"
"49","nuoI","GO:0003954~NADH dehydrogenase activity",0.0498027251248262,2.75087768244641,1,1.30274689269622,0.0406098414205982,25,1.30274689269622,1,5,1,"NADH dehydrogenase activity
 padj:0.04061 N( -1/ +5/ 25)","NADH dehydrogenase activity","mrna","Sta","carbonSource","glucoselactate","MF"
"50","hisS","GO:0004812~aminoacyl-tRNA ligase activity",0.00192412317994164,2.76618708446682,1,2.71576712842268,0.0113585479725222,32,2.71576712842268,3,3,1,"aminoacyl-tRNA ligase activity
 padj:0.01136 N( -1/ +3/ 32)","aminoacyl-tRNA ligase activity","mrna","Sta","carbonSource","glucoselactate","MF"
"51","ileS","GO:0004812~aminoacyl-tRNA ligase activity",0.0106475939996523,2.46981180009057,1,1.97274851717578,0.0113585479725222,32,1.97274851717578,2,3,1,"aminoacyl-tRNA ligase activity
 padj:0.01136 N( -1/ +3/ 32)","aminoacyl-tRNA ligase activity","mrna","Sta","carbonSource","glucoselactate","MF"
"52","pheS","GO:0004812~aminoacyl-tRNA ligase activity",0.0183377707749061,3.45155359889182,1,1.73665346032361,0.0113585479725222,32,1.73665346032361,1,3,1,"aminoacyl-tRNA ligase activity
 padj:0.01136 N( -1/ +3/ 32)","aminoacyl-tRNA ligase activity","mrna","Sta","carbonSource","glucoselactate","MF"
"53","pheS","GO:0004826~phenylalanine-tRNA ligase activity",0.0183377707749061,3.45155359889182,1,1.73665346032361,0.00176623782935448,4,1.73665346032361,1,1,1,"phenylalanine-tRNA ligase activity
 padj:0.00177 N( -1/ +1/ 4)","phenylalanine-tRNA ligase activity","mrna","Sta","carbonSource","glucoselactate","MF"
"54","rpsD","GO:0005198~structural molecule activity",0.000912965433983497,3.82770636332139,1,3.03954566508827,8.41627856473792e-06,70,3.03954566508827,9,9,1,"structural molecule activity
 padj:0.00001 N( -1/ +9/ 70)","structural molecule activity","mrna","Sta","carbonSource","glucoselactate","MF"
"55","rplM","GO:0005198~structural molecule activity",0.000986871595843554,3.82048416736331,1,3.00573935071872,8.41627856473792e-06,70,3.00573935071872,8,9,1,"structural molecule activity
 padj:0.00001 N( -1/ +9/ 70)","structural molecule activity","mrna","Sta","carbonSource","glucoselactate","MF"
"56","rpsL","GO:0005198~structural molecule activity",0.00615582127255538,4.04634646370286,1,2.21071399791622,8.41627856473792e-06,70,2.21071399791622,7,9,1,"structural molecule activity
 padj:0.00001 N( -1/ +9/ 70)","structural molecule activity","mrna","Sta","carbonSource","glucoselactate","MF"
"57","rplT","GO:0005198~structural molecule activity",0.00779363513937396,2.52634200432892,1,2.10825992965259,8.41627856473792e-06,70,2.10825992965259,6,9,1,"structural molecule activity
 padj:0.00001 N( -1/ +9/ 70)","structural molecule activity","mrna","Sta","carbonSource","glucoselactate","MF"
"58","rplO","GO:0005198~structural molecule activity",0.0091872506022353,2.96589076358743,1,2.03681443713693,8.41627856473792e-06,70,2.03681443713693,5,9,1,"structural molecule activity
 padj:0.00001 N( -1/ +9/ 70)","structural molecule activity","mrna","Sta","carbonSource","glucoselactate","MF"
"59","rpsI","GO:0005198~structural molecule activity",0.0123886473647831,2.83777973666337,1,1.90697610880384,8.41627856473792e-06,70,1.90697610880384,4,9,1,"structural molecule activity
 padj:0.00001 N( -1/ +9/ 70)","structural molecule activity","mrna","Sta","carbonSource","glucoselactate","MF"
"60","rplQ","GO:0005198~structural molecule activity",0.0138043954327376,2.95444353215592,1,1.8599826086535,8.41627856473792e-06,70,1.8599826086535,3,9,1,"structural molecule activity
 padj:0.00001 N( -1/ +9/ 70)","structural molecule activity","mrna","Sta","carbonSource","glucoselactate","MF"
"61","rpsQ","GO:0005198~structural molecule activity",0.0399933581552626,2.23229878006806,1,1.39801212757271,8.41627856473792e-06,70,1.39801212757271,2,9,1,"structural molecule activity
 padj:0.00001 N( -1/ +9/ 70)","structural molecule activity","mrna","Sta","carbonSource","glucoselactate","MF"
"62","rpmJ","GO:0005198~structural molecule activity",0.041209356125357,2.48236142384744,1,1.38500417104661,8.41627856473792e-06,70,1.38500417104661,1,9,1,"structural molecule activity
 padj:0.00001 N( -1/ +9/ 70)","structural molecule activity","mrna","Sta","carbonSource","glucoselactate","MF"
"63","dppF","GO:0005524~ATP binding",5.4890649705326e-05,4.81445252449925,1,4.26050162872343,0.0105109386804773,419,4.26050162872343,21,21,1,"ATP binding
 padj:0.01051 N( -1/ +21/ 419)","ATP binding","mrna","Sta","carbonSource","glucoselactate","MF"
"64","deaD","GO:0005524~ATP binding",0.000912965433983497,3.0972184780682,1,3.03954566508827,0.0105109386804773,419,3.03954566508827,19,21,1,"ATP binding
 padj:0.01051 N( -1/ +21/ 419)","ATP binding","mrna","Sta","carbonSource","glucoselactate","MF"
"65","dppD","GO:0005524~ATP binding",0.000912965433983497,3.45484316366192,1,3.03954566508827,0.0105109386804773,419,3.03954566508827,20,21,1,"ATP binding
 padj:0.01051 N( -1/ +21/ 419)","ATP binding","mrna","Sta","carbonSource","glucoselactate","MF"
"66","atpA","GO:0005524~ATP binding",0.00101191251950116,4.17336308089341,1,2.99485703091529,0.0105109386804773,419,2.99485703091529,18,21,1,"ATP binding
 padj:0.01051 N( -1/ +21/ 419)","ATP binding","mrna","Sta","carbonSource","glucoselactate","MF"
"67","atpG","GO:0005524~ATP binding",0.00192412317994164,4.03402371831257,1,2.71576712842268,0.0105109386804773,419,2.71576712842268,16,21,1,"ATP binding
 padj:0.01051 N( -1/ +21/ 419)","ATP binding","mrna","Sta","carbonSource","glucoselactate","MF"
"68","hisS","GO:0005524~ATP binding",0.00192412317994164,2.76618708446682,1,2.71576712842268,0.0105109386804773,419,2.71576712842268,17,21,1,"ATP binding
 padj:0.01051 N( -1/ +21/ 419)","ATP binding","mrna","Sta","carbonSource","glucoselactate","MF"
"69","glnA","GO:0005524~ATP binding",0.00220886122089077,3.55992888652674,1,2.6558315692778,0.0105109386804773,419,2.6558315692778,15,21,1,"ATP binding
 padj:0.01051 N( -1/ +21/ 419)","ATP binding","mrna","Sta","carbonSource","glucoselactate","MF"
"70","rbsK","GO:0005524~ATP binding",0.00722629753961957,2.86548842501716,1,2.14108416051577,0.0105109386804773,419,2.14108416051577,14,21,1,"ATP binding
 padj:0.01051 N( -1/ +21/ 419)","ATP binding","mrna","Sta","carbonSource","glucoselactate","MF"
"71","ileS","GO:0005524~ATP binding",0.0106475939996523,2.46981180009057,1,1.97274851717578,0.0105109386804773,419,1.97274851717578,13,21,1,"ATP binding
 padj:0.01051 N( -1/ +21/ 419)","ATP binding","mrna","Sta","carbonSource","glucoselactate","MF"
"72","atpD","GO:0005524~ATP binding",0.0138043954327376,3.15546253851044,1,1.8599826086535,0.0105109386804773,419,1.8599826086535,11,21,1,"ATP binding
 padj:0.01051 N( -1/ +21/ 419)","ATP binding","mrna","Sta","carbonSource","glucoselactate","MF"
"73","mglA","GO:0005524~ATP binding",0.0138043954327376,3.11131638535071,1,1.8599826086535,0.0105109386804773,419,1.8599826086535,12,21,1,"ATP binding
 padj:0.01051 N( -1/ +21/ 419)","ATP binding","mrna","Sta","carbonSource","glucoselactate","MF"
"74","mukB","GO:0005524~ATP binding",0.0162919125653645,2.60157102914224,1,1.78802792933006,0.0105109386804773,419,1.78802792933006,10,21,1,"ATP binding
 padj:0.01051 N( -1/ +21/ 419)","ATP binding","mrna","Sta","carbonSource","glucoselactate","MF"
"75","pheS","GO:0005524~ATP binding",0.0183377707749061,3.45155359889182,1,1.73665346032361,0.0105109386804773,419,1.73665346032361,9,21,1,"ATP binding
 padj:0.01051 N( -1/ +21/ 419)","ATP binding","mrna","Sta","carbonSource","glucoselactate","MF"
"76","thrB","GO:0005524~ATP binding",0.020260857849134,2.37355969069431,1,1.6933421704635,0.0105109386804773,419,1.6933421704635,8,21,1,"ATP binding
 padj:0.01051 N( -1/ +21/ 419)","ATP binding","mrna","Sta","carbonSource","glucoselactate","MF"
"77","sucC","GO:0005524~ATP binding",0.0227799066715156,2.81450780721961,1,1.64244805954264,0.0105109386804773,419,1.64244805954264,7,21,1,"ATP binding
 padj:0.01051 N( -1/ +21/ 419)","ATP binding","mrna","Sta","carbonSource","glucoselactate","MF"
"78","groEL","GO:0005524~ATP binding",0.0265461491851865,2.16158472507924,1,1.57599846926868,0.0105109386804773,419,1.57599846926868,6,21,1,"ATP binding
 padj:0.01051 N( -1/ +21/ 419)","ATP binding","mrna","Sta","carbonSource","glucoselactate","MF"
"79","btuR","GO:0005524~ATP binding",0.0460256998885872,2.57212989182386,1,1.33699959868619,0.0105109386804773,419,1.33699959868619,5,21,1,"ATP binding
 padj:0.01051 N( -1/ +21/ 419)","ATP binding","mrna","Sta","carbonSource","glucoselactate","MF"
"80","oppD","GO:0005524~ATP binding",0.0466039690113883,3.3921981635136,1,1.33157709519106,0.0105109386804773,419,1.33157709519106,4,21,1,"ATP binding
 padj:0.01051 N( -1/ +21/ 419)","ATP binding","mrna","Sta","carbonSource","glucoselactate","MF"
"81","rhlB","GO:0005524~ATP binding",0.0485441856653543,1.89293851392267,1,1.31386277985833,0.0105109386804773,419,1.31386277985833,3,21,1,"ATP binding
 padj:0.01051 N( -1/ +21/ 419)","ATP binding","mrna","Sta","carbonSource","glucoselactate","MF"
"82","bax","GO:0005524~ATP binding",0.0498027251248262,2.48546510463273,1,1.30274689269622,0.0105109386804773,419,1.30274689269622,1,21,1,"ATP binding
 padj:0.01051 N( -1/ +21/ 419)","ATP binding","mrna","Sta","carbonSource","glucoselactate","MF"
"83","dnaX","GO:0005524~ATP binding",0.0498027251248262,2.28292477724682,1,1.30274689269622,0.0105109386804773,419,1.30274689269622,2,21,1,"ATP binding
 padj:0.01051 N( -1/ +21/ 419)","ATP binding","mrna","Sta","carbonSource","glucoselactate","MF"
"84","atpA","GO:0015077~monovalent inorganic cation transmembrane transporter activity",0.00101191251950116,4.17336308089341,1,2.99485703091529,0.0266023610886995,27,2.99485703091529,5,5,1,"monovalent inorganic cation transmembrane transporter activity
 padj:0.02660 N( -1/ +5/ 27)","monovalent inorganic cation transmembrane transporter activity","mrna","Sta","carbonSource","glucoselactate","MF"
"85","atpG","GO:0015077~monovalent inorganic cation transmembrane transporter activity",0.00192412317994164,4.03402371831257,1,2.71576712842268,0.0266023610886995,27,2.71576712842268,4,5,1,"monovalent inorganic cation transmembrane transporter activity
 padj:0.02660 N( -1/ +5/ 27)","monovalent inorganic cation transmembrane transporter activity","mrna","Sta","carbonSource","glucoselactate","MF"
"86","atpB","GO:0015077~monovalent inorganic cation transmembrane transporter activity",0.00316368827113877,3.72308550768994,1,2.49980631556434,0.0266023610886995,27,2.49980631556434,3,5,1,"monovalent inorganic cation transmembrane transporter activity
 padj:0.02660 N( -1/ +5/ 27)","monovalent inorganic cation transmembrane transporter activity","mrna","Sta","carbonSource","glucoselactate","MF"
"87","atpF","GO:0015077~monovalent inorganic cation transmembrane transporter activity",0.0066834611475862,4.10401513076217,1,2.17499857225314,0.0266023610886995,27,2.17499857225314,2,5,1,"monovalent inorganic cation transmembrane transporter activity
 padj:0.02660 N( -1/ +5/ 27)","monovalent inorganic cation transmembrane transporter activity","mrna","Sta","carbonSource","glucoselactate","MF"
"88","atpD","GO:0015077~monovalent inorganic cation transmembrane transporter activity",0.0138043954327376,3.15546253851044,1,1.8599826086535,0.0266023610886995,27,1.8599826086535,1,5,1,"monovalent inorganic cation transmembrane transporter activity
 padj:0.02660 N( -1/ +5/ 27)","monovalent inorganic cation transmembrane transporter activity","mrna","Sta","carbonSource","glucoselactate","MF"
"89","atpA","GO:0015078~hydrogen ion transmembrane transporter activity",0.00101191251950116,4.17336308089341,1,2.99485703091529,0.00954690814582815,20,2.99485703091529,5,5,1,"hydrogen ion transmembrane transporter activity
 padj:0.00955 N( -1/ +5/ 20)","hydrogen ion transmembrane transporter activity","mrna","Sta","carbonSource","glucoselactate","MF"
"90","atpG","GO:0015078~hydrogen ion transmembrane transporter activity",0.00192412317994164,4.03402371831257,1,2.71576712842268,0.00954690814582815,20,2.71576712842268,4,5,1,"hydrogen ion transmembrane transporter activity
 padj:0.00955 N( -1/ +5/ 20)","hydrogen ion transmembrane transporter activity","mrna","Sta","carbonSource","glucoselactate","MF"
"91","atpB","GO:0015078~hydrogen ion transmembrane transporter activity",0.00316368827113877,3.72308550768994,1,2.49980631556434,0.00954690814582815,20,2.49980631556434,3,5,1,"hydrogen ion transmembrane transporter activity
 padj:0.00955 N( -1/ +5/ 20)","hydrogen ion transmembrane transporter activity","mrna","Sta","carbonSource","glucoselactate","MF"
"92","atpF","GO:0015078~hydrogen ion transmembrane transporter activity",0.0066834611475862,4.10401513076217,1,2.17499857225314,0.00954690814582815,20,2.17499857225314,2,5,1,"hydrogen ion transmembrane transporter activity
 padj:0.00955 N( -1/ +5/ 20)","hydrogen ion transmembrane transporter activity","mrna","Sta","carbonSource","glucoselactate","MF"
"93","atpD","GO:0015078~hydrogen ion transmembrane transporter activity",0.0138043954327376,3.15546253851044,1,1.8599826086535,0.00954690814582815,20,1.8599826086535,1,5,1,"hydrogen ion transmembrane transporter activity
 padj:0.00955 N( -1/ +5/ 20)","hydrogen ion transmembrane transporter activity","mrna","Sta","carbonSource","glucoselactate","MF"
"94","nuoH","GO:0016655~oxidoreductase activity, acting on NADH or NADPH, quinone or similar compound as acceptor",0.00192412317994164,3.53535534098748,1,2.71576712842268,0.0465946763757428,26,2.71576712842268,5,5,1,"oxidoreductase activity, acting on NADH or NADPH, quinone or similar compound as acceptor
 padj:0.04659 N( -1/ +5/ 26)","oxidoreductase activity, acting on NADH or NADPH, quinone or similar compound as acceptor","mrna","Sta","carbonSource","glucoselactate","MF"
