"","ID","KEGG_Path","padj_gene","signChange","score_gene","FDR_KEGG_Path","numGenesInCat","abs_score","rank","numSigP","numSigN","KEGG_Path_long","KEGG_Path_short","pick_data","growthPhase","test_for","vs","df_category"
"11","pykA","eco00010:Glycolysis / Gluconeogenesis",1.40929743950569e-07,-1,-6.85099733712244,1.03301811549272e-11,32,6.85099733712244,-6,5,20,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -20/ +5/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"12","pfkA","eco00010:Glycolysis / Gluconeogenesis",2.07950509816016e-08,-1,-7.6820400105719,1.03301811549272e-11,32,7.6820400105719,-7,5,20,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -20/ +5/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"13","gpmA","eco00010:Glycolysis / Gluconeogenesis",8.36577193717966e-09,-1,-8.07749397907818,1.03301811549272e-11,32,8.07749397907818,-8,5,20,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -20/ +5/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"14","aceF","eco00010:Glycolysis / Gluconeogenesis",1.95068812283561e-09,-1,-8.7098121603126,1.03301811549272e-11,32,8.7098121603126,-9,5,20,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -20/ +5/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"15","pgm","eco00010:Glycolysis / Gluconeogenesis",7.23772330133188e-10,-1,-9.14039802401888,1.03301811549272e-11,32,9.14039802401888,-10,5,20,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -20/ +5/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"16","adhE","eco00010:Glycolysis / Gluconeogenesis",4.24604025211691e-10,-1,-9.37201589307407,1.03301811549272e-11,32,9.37201589307407,-11,5,20,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -20/ +5/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"17","crr","eco00010:Glycolysis / Gluconeogenesis",7.52943790928762e-11,-1,-10.1232374437205,1.03301811549272e-11,32,10.1232374437205,-12,5,20,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -20/ +5/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"18","eno","eco00010:Glycolysis / Gluconeogenesis",4.23263580943652e-11,-1,-10.3733890981115,1.03301811549272e-11,32,10.3733890981115,-13,5,20,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -20/ +5/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"19","pgi","eco00010:Glycolysis / Gluconeogenesis",1.85838925468663e-11,-1,-10.7308633143162,1.03301811549272e-11,32,10.7308633143162,-14,5,20,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -20/ +5/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"20","aceE","eco00010:Glycolysis / Gluconeogenesis",5.57174342750682e-12,-1,-11.2540088905581,1.03301811549272e-11,32,11.2540088905581,-15,5,20,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -20/ +5/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"21","pgk","eco00010:Glycolysis / Gluconeogenesis",3.03076577373497e-12,-1,-11.5184476258577,1.03301811549272e-11,32,11.5184476258577,-16,5,20,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -20/ +5/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"22","pykF","eco00010:Glycolysis / Gluconeogenesis",2.88038923819703e-12,-1,-11.5405488203731,1.03301811549272e-11,32,11.5405488203731,-17,5,20,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -20/ +5/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"23","gapA","eco00010:Glycolysis / Gluconeogenesis",2.1152190759595e-12,-1,-11.6746446455215,1.03301811549272e-11,32,11.6746446455215,-18,5,20,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -20/ +5/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"24","ptsG","eco00010:Glycolysis / Gluconeogenesis",8.67757715038603e-13,-1,-12.0616015164249,1.03301811549272e-11,32,12.0616015164249,-19,5,20,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -20/ +5/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"25","fbaA","eco00010:Glycolysis / Gluconeogenesis",1.36816453003773e-15,-1,-14.8638616729442,1.03301811549272e-11,32,14.8638616729442,-20,5,20,"Glycolysis / Gluconeogenesis
 padj:0.00000 N( -20/ +5/ 32)","Glycolysis / Gluconeogenesis","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"26","citE","eco00020:Citrate cycle (TCA cycle)",0.00981260279028959,1,2.0082157808432,1.31890603993767e-08,26,2.0082157808432,5,5,14,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -14/ +5/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"27","citF","eco00020:Citrate cycle (TCA cycle)",0.0195643419733111,1,1.70853475456963,1.31890603993767e-08,26,1.70853475456963,4,5,14,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -14/ +5/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"28","ybhJ","eco00020:Citrate cycle (TCA cycle)",0.020571156497976,1,1.68674129184584,1.31890603993767e-08,26,1.68674129184584,3,5,14,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -14/ +5/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"29","frdA","eco00020:Citrate cycle (TCA cycle)",0.0340037605567301,1,1.46847305064232,1.31890603993767e-08,26,1.46847305064232,2,5,14,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -14/ +5/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"30","citD","eco00020:Citrate cycle (TCA cycle)",0.0429662210652941,1,1.36687284139777,1.31890603993767e-08,26,1.36687284139777,1,5,14,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -14/ +5/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"31","fumB","eco00020:Citrate cycle (TCA cycle)",0.000167419847745702,-1,-3.77619305736142,1.31890603993767e-08,26,3.77619305736142,-1,5,14,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -14/ +5/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"32","fumC","eco00020:Citrate cycle (TCA cycle)",8.44993566423484e-05,-1,-4.0731465976508,1.31890603993767e-08,26,4.0731465976508,-2,5,14,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -14/ +5/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"33","sdhA","eco00020:Citrate cycle (TCA cycle)",5.89367764148603e-06,-1,-5.22961362185433,1.31890603993767e-08,26,5.22961362185433,-3,5,14,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -14/ +5/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"34","gltA","eco00020:Citrate cycle (TCA cycle)",2.1650478859113e-07,-1,-6.66453249360297,1.31890603993767e-08,26,6.66453249360297,-4,5,14,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -14/ +5/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"35","sdhB","eco00020:Citrate cycle (TCA cycle)",1.36623871892348e-07,-1,-6.86447341101078,1.31890603993767e-08,26,6.86447341101078,-5,5,14,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -14/ +5/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"36","ybiC","eco00020:Citrate cycle (TCA cycle)",4.61229173761304e-09,-1,-8.33608323042582,1.31890603993767e-08,26,8.33608323042582,-6,5,14,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -14/ +5/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"37","sucD","eco00020:Citrate cycle (TCA cycle)",3.10655645092394e-09,-1,-8.50772075017834,1.31890603993767e-08,26,8.50772075017834,-7,5,14,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -14/ +5/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"38","mdh","eco00020:Citrate cycle (TCA cycle)",2.07276004646007e-09,-1,-8.68345097119608,1.31890603993767e-08,26,8.68345097119608,-8,5,14,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -14/ +5/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"39","aceF","eco00020:Citrate cycle (TCA cycle)",1.95068812283561e-09,-1,-8.7098121603126,1.31890603993767e-08,26,8.7098121603126,-9,5,14,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -14/ +5/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"40","sucB","eco00020:Citrate cycle (TCA cycle)",1.47214856146039e-09,-1,-8.8320483610808,1.31890603993767e-08,26,8.8320483610808,-10,5,14,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -14/ +5/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"41","sucC","eco00020:Citrate cycle (TCA cycle)",1.30614699095601e-09,-1,-8.88400794574939,1.31890603993767e-08,26,8.88400794574939,-11,5,14,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -14/ +5/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"42","acnB","eco00020:Citrate cycle (TCA cycle)",2.93312474643433e-10,-1,-9.53266946598775,1.31890603993767e-08,26,9.53266946598775,-12,5,14,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -14/ +5/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"43","sucA","eco00020:Citrate cycle (TCA cycle)",1.92919480752378e-11,-1,-10.7146239156631,1.31890603993767e-08,26,10.7146239156631,-13,5,14,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -14/ +5/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"44","aceE","eco00020:Citrate cycle (TCA cycle)",5.57174342750682e-12,-1,-11.2540088905581,1.31890603993767e-08,26,11.2540088905581,-14,5,14,"Citrate cycle (TCA cycle)
 padj:0.00000 N( -14/ +5/ 26)","Citrate cycle (TCA cycle)","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"45","phnN","eco00030:Pentose phosphate pathway",0.00541981016126769,1,2.26601592515124,2.09510742088526e-10,28,2.26601592515124,4,4,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +4/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"46","tktB","eco00030:Pentose phosphate pathway",0.00848489850118042,1,2.07135334847193,2.09510742088526e-10,28,2.07135334847193,3,4,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +4/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"47","idnK","eco00030:Pentose phosphate pathway",0.011067588893514,1,1.95594698113519,2.09510742088526e-10,28,1.95594698113519,2,4,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +4/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"48","rpiB","eco00030:Pentose phosphate pathway",0.0290138659967312,1,1.53739439911243,2.09510742088526e-10,28,1.53739439911243,1,4,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +4/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"49","talA","eco00030:Pentose phosphate pathway",0.00932165020082411,-1,-2.0305071981962,2.09510742088526e-10,28,2.0305071981962,-1,4,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +4/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"50","talA","eco00030:Pentose phosphate pathway",0.00932165020082411,-1,-2.0305071981962,2.09510742088526e-10,28,2.0305071981962,-2,4,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +4/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"51","deoC","eco00030:Pentose phosphate pathway",0.00105977178348541,-1,-2.97478764779557,2.09510742088526e-10,28,2.97478764779557,-3,4,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +4/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"52","rpe","eco00030:Pentose phosphate pathway",1.31861441766958e-05,-1,-4.8798821800104,2.09510742088526e-10,28,4.8798821800104,-4,4,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +4/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"53","deoB","eco00030:Pentose phosphate pathway",4.40560145477528e-06,-1,-5.35599479311821,2.09510742088526e-10,28,5.35599479311821,-5,4,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +4/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"54","pfkB","eco00030:Pentose phosphate pathway",1.32673975893157e-06,-1,-5.87721425599304,2.09510742088526e-10,28,5.87721425599304,-6,4,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +4/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"55","pfkA","eco00030:Pentose phosphate pathway",2.07950509816016e-08,-1,-7.6820400105719,2.09510742088526e-10,28,7.6820400105719,-7,4,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +4/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"56","gcd","eco00030:Pentose phosphate pathway",1.51113556246613e-08,-1,-7.82069657378794,2.09510742088526e-10,28,7.82069657378794,-8,4,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +4/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"57","eda","eco00030:Pentose phosphate pathway",1.53177475831895e-09,-1,-8.81480509136852,2.09510742088526e-10,28,8.81480509136852,-9,4,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +4/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"58","pgm","eco00030:Pentose phosphate pathway",7.23772330133188e-10,-1,-9.14039802401888,2.09510742088526e-10,28,9.14039802401888,-10,4,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +4/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"59","zwf","eco00030:Pentose phosphate pathway",6.77471270457831e-10,-1,-9.16910911720069,2.09510742088526e-10,28,9.16910911720069,-11,4,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +4/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"60","rpiA","eco00030:Pentose phosphate pathway",3.69047618202006e-10,-1,-9.43291759322272,2.09510742088526e-10,28,9.43291759322272,-12,4,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +4/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"61","rbsK","eco00030:Pentose phosphate pathway",1.19309117738292e-10,-1,-9.92332636578382,2.09510742088526e-10,28,9.92332636578382,-13,4,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +4/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"62","pgi","eco00030:Pentose phosphate pathway",1.85838925468663e-11,-1,-10.7308633143162,2.09510742088526e-10,28,10.7308633143162,-14,4,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +4/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"63","tktA","eco00030:Pentose phosphate pathway",9.69013246012691e-12,-1,-11.0136702862816,2.09510742088526e-10,28,11.0136702862816,-15,4,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +4/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"64","talB","eco00030:Pentose phosphate pathway",5.84192346149155e-13,-1,-12.2334441372751,2.09510742088526e-10,28,12.2334441372751,-16,4,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +4/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"65","gnd","eco00030:Pentose phosphate pathway",8.95870402399669e-14,-1,-13.0477548113128,2.09510742088526e-10,28,13.0477548113128,-17,4,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +4/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"66","fbaA","eco00030:Pentose phosphate pathway",1.36816453003773e-15,-1,-14.8638616729442,2.09510742088526e-10,28,14.8638616729442,-18,4,18,"Pentose phosphate pathway
 padj:0.00000 N( -18/ +4/ 28)","Pentose phosphate pathway","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"67","lyxK","eco00040:Pentose and glucuronate interconversions",0.00593969177484634,1,2.22623609103842,2.87930310705065e-08,24,2.22623609103842,13,13,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +13/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"68","kduI","eco00040:Pentose and glucuronate interconversions",0.00719283880608702,1,2.14309967227413,2.87930310705065e-08,24,2.14309967227413,12,13,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +13/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"69","xylA","eco00040:Pentose and glucuronate interconversions",0.00787094221273686,1,2.10397327611624,2.87930310705065e-08,24,2.10397327611624,11,13,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +13/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"70","uxaC","eco00040:Pentose and glucuronate interconversions",0.00910142625924056,1,2.04089054526332,2.87930310705065e-08,24,2.04089054526332,10,13,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +13/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"71","araA","eco00040:Pentose and glucuronate interconversions",0.00920723132752248,1,2.03587094525902,2.87930310705065e-08,24,2.03587094525902,9,13,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +13/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"72","uxaB","eco00040:Pentose and glucuronate interconversions",0.0103440149224286,1,1.98531086160758,2.87930310705065e-08,24,1.98531086160758,8,13,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +13/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"73","yiaK","eco00040:Pentose and glucuronate interconversions",0.0127146514752868,1,1.89569553988735,2.87930310705065e-08,24,1.89569553988735,7,13,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +13/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"74","xylB","eco00040:Pentose and glucuronate interconversions",0.0128050666860109,1,1.89261815547816,2.87930310705065e-08,24,1.89261815547816,6,13,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +13/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"75","ugd","eco00040:Pentose and glucuronate interconversions",0.0221142728282145,1,1.65532733673236,2.87930310705065e-08,24,1.65532733673236,5,13,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +13/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"76","rhaB","eco00040:Pentose and glucuronate interconversions",0.0238947784821614,1,1.62169699127505,2.87930310705065e-08,24,1.62169699127505,4,13,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +13/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"77","araB","eco00040:Pentose and glucuronate interconversions",0.0335277982627472,1,1.4745949653226,2.87930310705065e-08,24,1.4745949653226,3,13,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +13/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"78","uidA","eco00040:Pentose and glucuronate interconversions",0.034316896760929,1,1.46449199181806,2.87930310705065e-08,24,1.46449199181806,2,13,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +13/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"79","uxaA","eco00040:Pentose and glucuronate interconversions",0.0363914374926051,1,1.43900078907505,2.87930310705065e-08,24,1.43900078907505,1,13,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +13/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"80","rpe","eco00040:Pentose and glucuronate interconversions",1.31861441766958e-05,-1,-4.8798821800104,2.87930310705065e-08,24,4.8798821800104,-1,13,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +13/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"81","ybhC","eco00040:Pentose and glucuronate interconversions",2.29901673670507e-06,-1,-5.63845786708122,2.87930310705065e-08,24,5.63845786708122,-2,13,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +13/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
"82","galF","eco00040:Pentose and glucuronate interconversions",1.204290244845e-08,-1,-7.91926883156361,2.87930310705065e-08,24,7.91926883156361,-3,13,5,"Pentose and glucuronate interconversions
 padj:0.00000 N( -5/ +13/ 24)","Pentose and glucuronate interconversions","protein_wo_NA","Exp","Na_mM_Levels","baseNahighNa","kegg"
