,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,mRNA_ID,b.,signChange,pick_data,growthPhase,test_for,vs
62,YP_003043293.1,0.410326281031128,-0.543496871675663,1.1238658996126,-0.483595838136034,0.628672729003154,NA,araA,ECB_00064,b0062,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
63,YP_003043294.1,0.987043800810221,0.573538907043918,1.27938320275008,0.448293291494743,0.653941541538546,NA,araB,ECB_00065,b0063,1,protein,Exp,Mg_mM_Levels,baseMglowMg
64,YP_003043295.1,0.700992005731663,-0.923800189891738,1.24294530534648,-0.743234787498731,0.457339545367273,NA,araC,ECB_00066,b0064,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
65,YP_003043296.1,0.0725429570974661,0.971892250364562,0.934786293799894,1.03969458774779,0.298481815899545,NA,yabI,ECB_00067,b0065,1,protein,Exp,Mg_mM_Levels,baseMglowMg
66,YP_003043297.1,0.585465558031797,-0.757580059407898,1.20559157966661,-0.628388645197237,0.529749373658352,NA,thiQ,ECB_00068,b0066,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
67,YP_003043298.1,0.203873210092079,-0.315278477237307,0.958822363858954,-0.328818443458506,0.742292921709669,NA,thiP,ECB_00069,b0067,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
68,YP_003043299.1,0.658786635385093,-1.29019657251217,1.28126826937843,-1.0069683323525,0.313949992443059,NA,tbpA,ECB_00070,b0068,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
69,YP_003043300.1,0.387000811269881,-0.527017469031358,1.11540649907858,-0.472489150338214,0.63657768417726,NA,yabN,ECB_00071,b0069,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
70,YP_003043301.1,0.30580758133583,-0.659187140173586,1.17590080231051,-0.560580568427506,0.575083501252457,NA,setA,ECB_00072,b0070,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
71,YP_003043302.1,149.668435857868,-0.582442899282792,0.541167395664653,-1.07627123132103,0.281805970963367,0.443845188880276,leuD,ECB_00073,b0071,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
72,YP_003043303.1,231.751252602364,-0.688837256788158,0.527624434225174,-1.30554464900726,0.191707453971671,0.35746500074256,leuC,ECB_00074,b0072,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
73,YP_003043304.1,180.782466203629,-1.22855182261704,0.589794134003469,-2.08301804271559,0.0372495789756032,0.192077130338416,leuB,ECB_00075,b0073,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
74,YP_003043305.1,250.914147108308,-1.17069646559583,0.562786864100896,-2.08017731093659,0.0375092725278341,0.192077130338416,leuA,ECB_00076,b0074,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
75,YP_003043306.1,0,NA,NA,NA,NA,NA,leuL,ECB_00077,b0075,NA,protein,Exp,Mg_mM_Levels,baseMglowMg
76,YP_003043307.1,0.500910439498717,-0.930712320460799,1.24535121700372,-0.747349268024216,0.454852760104097,NA,leuO,ECB_00078,b0076,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
77,YP_003043308.1,84.2430179978635,-0.970357996983605,0.586804187734481,-1.65363168373072,0.0982023710239554,0.26366666446977,ilvI,ECB_00079,b0077,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
78,YP_003043309.1,21.1469628287331,-0.177816454295305,0.52179372817896,-0.34077920966179,0.733269802922611,0.819577378319526,ilvH,ECB_00080,b0078,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
79,YP_003043310.1,13.932857801127,-1.99101506376833,0.788879547749442,-2.52385179644777,0.0116076853183695,0.145643065695057,fruR,ECB_00081,b0080,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
80,YP_003043311.1,4.59190203461906,-1.1602550111606,0.834533088762583,-1.39030438311438,0.164436467443326,0.330547061817635,yabB,ECB_00082,b0081,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
81,YP_003043312.1,30.7299402799529,-1.01697811835545,0.547636301249739,-1.85703196817786,0.0633066060470527,0.226349776550529,mraW,ECB_00083,b0082,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
82,YP_003043313.1,3.70647375292386,-1.24501176643478,1.0623319176742,-1.17196117872512,0.241212642693475,0.408531759420623,ftsL,ECB_00084,b0083,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
83,YP_003043314.1,9.28159847373202,0.00989558632954906,0.723389376914158,0.0136794742158943,0.989085699119541,0.992701294011234,ftsI,ECB_00085,b0084,1,protein,Exp,Mg_mM_Levels,baseMglowMg
84,YP_003043315.1,21.2797803720407,0.247361690054272,1.28489428677883,0.192515207359506,0.847338656955567,0.89733062777714,murE,ECB_00086,b0085,1,protein,Exp,Mg_mM_Levels,baseMglowMg
85,YP_003043316.1,17.1588639427717,-1.38476388383294,0.661654071745183,-2.09288198012668,0.0363596912164013,0.192077130338416,murF,ECB_00087,b0086,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
86,YP_003043317.1,0.259377807648472,-0.4228973945943,1.05146241236375,-0.40219925089248,0.687537393491454,NA,mraY,ECB_00088,b0087,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
87,YP_003043318.1,26.6066480647793,-0.171973023624024,0.451942539319418,-0.380519664918019,0.703559701953617,0.79707856327633,murD,ECB_00089,b0088,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
88,YP_003043319.1,0.457971206135712,0.148837641023021,1.25813611236729,0.118300110425231,0.905829869907926,NA,ftsW,ECB_00090,b0089,1,protein,Exp,Mg_mM_Levels,baseMglowMg
89,YP_003043320.1,21.7740347964195,-0.581551213492382,0.524578540680973,-1.10860656392359,0.267599945247188,0.430339459460862,murG,ECB_00091,b0090,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
90,YP_003043321.1,43.4611193796737,-0.98450152528585,0.618579483019681,-1.59155218094184,0.111485361920849,0.277192511326631,murC,ECB_00092,b0091,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
91,YP_003043322.1,28.5506042140394,-0.582330587150566,0.512978002885141,-1.13519601985926,0.256293196793575,0.421186410131321,ddl,ECB_00093,b0092,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
92,YP_003043323.1,3.36391691577281,-0.0583904750424567,0.887016217533981,-0.0658279678412078,0.947514789405611,0.964898169170822,ftsQ,ECB_00094,b0093,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
93,YP_003043324.1,35.2480560215093,-1.00823234127519,0.575277404614591,-1.75260201980409,0.0796703443453408,0.24159420119739,ftsA,ECB_00095,b0094,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
94,YP_003043325.1,182.387527880489,-0.734137765560434,0.569162901052306,-1.28985526674896,0.197100914825985,0.363767719231806,ftsZ,ECB_00096,b0095,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
95,YP_003043326.1,9.16038574501701,-0.659048696986819,0.731939854036655,-0.900413733932043,0.367900114693924,0.52510723197679,lpxC,ECB_00097,b0096,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
96,YP_003043327.1,0.163830361767373,-0.322838338030097,0.967180318373134,-0.33379332881084,0.738535517835931,NA,yacA,ECB_00098,b0097,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
97,YP_003043328.1,221.799877512734,-0.714873189496031,0.481296442494477,-1.48530744543003,0.137462400481237,0.303283950618428,secA,ECB_00099,b0098,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
98,YP_003043329.1,1.36850518255281,0.683602561183156,1.16873637721066,0.584907404708886,0.558609979400958,NA,mutT,ECB_00100,b0099,1,protein,Exp,Mg_mM_Levels,baseMglowMg
99,YP_003043330.1,13.6433326275696,-1.03925511662974,0.657812386683048,-1.57986553258761,0.1141376640753,0.279370012481828,yacG,ECB_00101,b0101,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
100,YP_003043331.1,22.9571763627084,-1.54997007326266,0.655499416641013,-2.36456361960656,0.0180513266609286,0.167846137236547,yacF,ECB_00102,b0102,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
101,YP_003043332.1,2.96264847496373,-1.6166750829571,1.12391842359744,-1.43842742410294,0.15031281608374,0.318997940874885,coaE,ECB_00103,b0103,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
102,YP_003043333.1,20.9557222800258,-0.47334715080846,0.518842057396148,-0.91231453591868,0.361603164543381,0.520298642423957,guaC,ECB_00104,b0104,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
103,YP_003043334.1,0.093463191349702,-0.215110418552975,0.92682942924476,-0.232092779712726,0.816465952736799,NA,hofC,ECB_00105,b0106,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
104,YP_003043335.1,0.523773347772689,-0.93343375567723,1.24555747743315,-0.749410422713575,0.453609870831752,NA,hofB,ECB_00106,b0107,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
105,YP_003043336.1,0.0318392115337632,-0.0844106816018056,0.926083511447524,-0.0911480234324295,0.927374974244054,NA,ppdD,ECB_00107,b0108,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
106,YP_003043337.1,19.781993846625,-0.806804518041407,0.701794304632263,-1.1496310424807,0.25029586698423,0.418809562741033,nadC,ECB_00108,b0109,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
107,YP_003043338.1,1.73266679109388,-0.905234345682973,1.20242423454173,-0.752841068633302,0.451545424543921,NA,ampD,ECB_00109,b0110,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
108,YP_003043339.1,1.36800373000405,1.39819312585167,1.21452220893736,1.15122894876909,0.249638058668175,NA,ampE,ECB_00110,b0111,1,protein,Exp,Mg_mM_Levels,baseMglowMg
109,YP_003043340.1,5.47801347788154,0.0289069146737244,0.944377934935193,0.0306094769947247,0.975580984143642,0.984623025171641,aroP,ECB_00111,b0112,1,protein,Exp,Mg_mM_Levels,baseMglowMg
110,YP_003043341.1,7.13275244969976,-1.08045327861427,0.735902693396241,-1.46820128300917,0.142049555874644,0.308962130708986,pdhR,ECB_00112,b0113,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
111,YP_003043342.1,388.962596020423,-0.580671236746451,0.46347741211609,-1.25285768317229,0.210257504568338,0.376261415526624,aceE,ECB_00113,b0114,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
112,YP_003043343.1,208.127011475604,-0.434156095393154,0.468867052341726,-0.925968445052364,0.354462379172649,0.513719236688241,aceF,ECB_00114,b0115,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
113,YP_003043344.1,277.255219825198,-0.47191297226471,0.496147100959296,-0.951155355644062,0.341525517673379,0.499910086413175,lpdA,ECB_00115,b0116,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
114,YP_003043345.1,0.713976349507523,-0.917910816627456,1.24181423670853,-0.73916918448319,0.459804270320168,NA,yacH,ECB_00116,b0117,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
115,YP_003043346.1,284.119011013625,-0.312861950551942,0.401695170008283,-0.778854150886331,0.436065634831364,0.586148739103883,acnB,ECB_00117,b0118,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
116,YP_003043347.1,0.874879094380415,-1.49416702060654,1.285759500051,-1.16208903807226,0.245199299673275,NA,yacL,ECB_00118,b0119,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
117,YP_003043348.1,74.4828837888006,-1.3710027907852,0.545008127122438,-2.51556393851205,0.0118842118884543,0.145643065695057,speD,ECB_00119,b0120,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
118,YP_003043349.1,24.9374178210071,-0.771531890156043,0.606504451972535,-1.27209600464892,0.20333901057888,0.367208761990517,speE,ECB_00120,b0121,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
119,YP_003043350.1,1.44372791767596,-2.02048987658858,1.2714993682983,-1.5890608575706,0.112046653743285,NA,yacC,ECB_00121,b0122,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
120,YP_003043351.1,31.1695550237961,-0.760060531580299,0.771087366603021,-0.985699629509817,0.324280531345789,0.485464620220276,cueO,ECB_00122,b0123,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
121,YP_003043352.1,49.8194904819307,-1.03137286414751,0.541747939393814,-1.90378733198609,0.0569378870366013,0.219072635327389,gcd,ECB_00123,b0124,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
122,YP_003043353.1,45.6923002050794,-0.79608797447986,0.508299528426712,-1.56617885706861,0.117306751006814,0.284016259850997,hpt,ECB_00124,b0125,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
123,YP_003043354.1,74.801626010256,-0.554413802934292,0.491133992438147,-1.12884428988921,0.258963525342884,0.422670725684677,yadF,ECB_00125,b0126,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
124,YP_003043355.1,12.9316290584638,-0.897453818177546,0.631547264581206,-1.42103983107689,0.15530518028069,0.323158437188275,yadG,ECB_00126,b0127,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
125,YP_003043356.1,0.0338936547853507,-0.0893937198566542,0.926096435325094,-0.0965274419021748,0.923101680197162,NA,yadH,ECB_00127,b0128,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
126,YP_003043357.1,0.393281395620246,-0.735988065132348,1.20083518734988,-0.612896817886058,0.53994456746621,NA,yadI,ECB_00128,b0129,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
127,YP_003043358.1,0.411855306687334,-0.445895660201133,1.0663294040424,-0.418159396628062,0.675830580211215,NA,yadE,ECB_00129,b0130,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
128,YP_003043359.1,46.416321984773,-0.975519314140851,0.590290689963867,-1.65260833471821,0.0984106007066042,0.26366666446977,panD,ECB_00130,b0131,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
129,YP_003043360.1,0.765594401423726,-0.9667294534963,1.24994158175272,-0.773419708256055,0.439274029968169,NA,yadD,ECB_00131,b0132,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
130,YP_003043361.1,57.7069770251482,-0.833809364401855,0.532260251417311,-1.56654449055997,0.117221201464464,0.284016259850997,panC,ECB_00132,b0133,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
131,YP_003043362.1,29.9781548751406,-1.72328296135195,0.621313141345089,-2.77361421588668,0.00554373762216226,0.125104954933961,panB,ECB_00133,b0134,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
132,YP_003043363.1,0.346166387863436,-0.500747314793629,1.10114710859901,-0.45475060587566,0.649288669228617,NA,yadC,ECB_00134,b0135,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
133,YP_003043364.1,0.0487860389264385,-0.128698871194961,0.926192162302808,-0.138954826474643,0.889485845899055,NA,yadK,ECB_00135,b0136,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
134,YP_003043365.1,0.0297847682821757,-0.0793174879985678,0.926070115103314,-0.0856495493213481,0.931745008483383,NA,yadL,ECB_00136,b0137,-1,protein,Exp,Mg_mM_Levels,baseMglowMg
135,YP_003043366.1,0.514080985601943,0.944896385565924,1.17946728204511,0.801121319726263,0.423061414907224,NA,yadM,ECB_00137,b0138,1,protein,Exp,Mg_mM_Levels,baseMglowMg
